,Unnamed: 0,YEAR,period1,period,Location ,LocatHierachyNode,Level,Product,productcatogery,seasonality,WINTER ,SUMMER,FESTIVAL,sold units,TotalFactor,BaseVolume%,Seasonality %,TPR %,Display Only %,Fea & Disp%,Feature Only%,Base Volume,SeasonalVolume,TPR,Display Only,Fea & Disp,Feature Only,To2tFactoredVolume,TotFactoredVolume,MSRP,PRICE DISCOUNT %,PRICE DISCOUNT,Average unit price,total sales,date2,date,Season_Summer,Season_Winter,Feature Only_Grouped,Display Only_Grouped,Fea & Disp_Grouped
377,377,2018,19,W19,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1315,1,0.85,0,0.15,0,0,0,1117.75,0,197.25,0,0,0,1315,Eaches,25,0.23,5.75,100,131500,07-05-2018,0,0,0,Equal to zero,Equal to zero,Equal to zero
378,378,2018,20,W20,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1200,1,0.7,-0.1,0.25,0,0.15,0,840,-120,300,0,180,0,1200,Eaches,25,0.35,8.75,15,18000,14-05-2018,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
379,379,2018,21,W21,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1310,1,0.725,-0.125,0.25,0,0.15,0,949.75,-163.75,327.5,0,196.5,30.13,1340.13,Eaches,25,0.41,10.25,15,19650,21-05-2018,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
380,380,2018,22,W22,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1267,1,0.819,-0.125,0.11,0.023,0.15,0.023,1037.673,-158.375,139.37,29.141,190.05,0,1237.859,Eaches,25,0.22,5.5,100,126700,28-05-2018,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
381,381,2018,23,W23,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1378,1,0.725,-0.125,0.25,0,0.15,0,999.05,-172.25,344.5,0,206.7,0,1378,Eaches,25,0.29,7.25,100,137800,04-06-2018,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
382,382,2018,24,W24,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1500,1,0.75,-0.1,0.24,0,0.11,0,1125,-150,360,0,165,10.5,1510.5,Eaches,25,0.37,9.25,15,22500,11-06-2018,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
383,383,2018,25,W25,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1781,1,0.81,-0.077,-0.03,0.15,0.14,0.007,1442.61,-137.137,-53.43,267.15,249.34,35.62,1804.153,Eaches,25,0.36,9,100,178100,18-06-2018,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
384,384,2018,26,W26,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1415,1,0.721,-0.15,0.3,-0.021,0.13,0.02,1020.215,-212.25,424.5,-29.715,183.95,84.9,1471.6,Eaches,25,0.19,4.75,10,14150,25-06-2018,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
385,385,2018,27,W27,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1300,1,0.787,0,0.083,0.07,0,0.06,1023.1,0,107.9,91,0,0,1222,Eaches,25,0.22,5.5,10,13000,02-07-2018,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
386,386,2018,28,W28,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1841,1,0.7,0.35,-0.07,0.1,-0.08,0,1288.7,644.35,-128.87,184.1,-147.28,0,1841,Eaches,25,0.2,5,15,27615,09-07-2018,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
387,387,2018,29,W29,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1376,1,0.619,0.017,0.175,0.189,0,0,851.744,23.392,240.8,260.064,0,0,1376,Eaches,25,0.2,5,100,137600,16-07-2018,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
388,388,2018,30,W30,Banjara hills,Hyderabad,1,100 ML Strawberry,Cone,,0,0,0,990,1,0.87,0,0,0.13,0,0,861.3,0,0,128.7,0,29.7,1019.7,Eaches,25,0.15,3.75,10,9900,23-07-2018,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
389,389,2018,31,W31,Banjara hills,Hyderabad,1,100 ML Strawberry,Cone,,0,0,0,1100,1,0.95,0.02,0,0.03,0,0.03,1045,22,0,33,0,22,1122,Eaches,25,0.31,7.75,10,11000,30-07-2018,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
390,390,2018,32,W32,Banjara hills,Hyderabad,1,100 ML Strawberry,Cone,,0,0,0,891,1,0.891,0,0,0.089,0,0.02,793.881,0,0,79.299,0,53.46,926.64,Eaches,25,0.23,5.75,15,13365,06-08-2018,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
391,391,2018,33,W33,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,976,1,0.81,0.07,0.06,0.02,0.04,0.06,790.56,68.32,58.56,19.52,39.04,-101.504,874.496,Eaches,25,0.43,10.75,100,97600,13-08-2018,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
392,392,2018,34,W34,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,890,1,0.78,0.07,0.134,-0.104,0.12,-0.104,694.2,62.3,119.26,-92.56,106.8,0,890,Eaches,25,0.32,8,10,8900,20-08-2018,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
393,393,2018,35,W35,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,840,1,0.91,0,0,0.05,0.04,0,764.4,0,0,42,33.6,-32.76,807.24,Eaches,25,0.37,9.25,10,8400,27-08-2018,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
394,394,2018,36,W36,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Festival,0,0,1,1476,1,0.651,-0.012,0.25,0.15,0,-0.039,960.876,-17.712,369,221.4,0,0,1533.564,Eaches,25,0.36,9,15,22140,03-09-2018,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
395,395,2018,37,W37,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Festival,0,0,1,1399,1,0.819,0.25,-0.21,0.05,0.091,0,1145.781,349.75,-293.79,69.95,127.309,0,1399,Eaches,25,0.19,4.75,100,139900,10-09-2018,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
396,396,2018,38,W38,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Festival,0,0,1,1281,1,0.71,0.015,0.125,0.15,0,0,909.51,19.215,160.125,192.15,0,0,1281,Eaches,25,0.22,5.5,10,12810,17-09-2018,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
397,397,2018,39,W39,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Festival,0,0,1,1081,1,0.75,-0.15,0.25,0.15,0,0,810.75,-162.15,270.25,162.15,0,0,1081,Eaches,25,0.2,5,10,10810,24-09-2018,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
398,398,2018,40,W40,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Festival,0,0,1,1267,1,0.842,0,0.158,0,0,0,1066.814,0,200.186,0,0,0,1267,Eaches,25,0.2,5,15,19005,01-10-2018,0,0,0,Equal to zero,Equal to zero,Equal to zero
399,399,2018,41,W41,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Festival,0,0,1,1134,1,0.75,0,0.075,0,0.175,0,850.5,0,85.05,0,198.45,0,1134,Eaches,25,0.15,3.75,100,113400,08-10-2018,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
400,400,2018,42,W42,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,1090,1,0.733,-0.133,0.25,0.15,0,0,798.97,-144.97,272.5,163.5,0,0,1090,Eaches,25,0.31,7.75,10,10900,15-10-2018,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
401,401,2018,43,W43,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,1261,1,0.66,0.17,0.13,-0.02,0.06,0,832.26,214.37,163.93,-25.22,75.66,25.22,1286.22,Eaches,25,0.23,5.75,15,18915,22-10-2018,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
402,402,2018,44,W44,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,970,1,0.44,0,0.31,-0.15,0.38,0.02,426.8,0,300.7,-145.5,368.6,223.1,1173.7,Eaches,25,0.43,10.75,10,9700,29-10-2018,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
403,403,2018,45,W45,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,871,1,0.711,0.14,-0.04,-0.181,0.14,0.23,619.281,121.94,-34.84,-157.651,121.94,0,670.67,Eaches,25,0.32,8,100,87100,05-11-2018,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
404,404,2018,46,W46,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,750,1,0.712,-0.1,0.25,-0.012,0.15,0,534,-75,187.5,-9,112.5,-464.25,285.75,Eaches,25,0.33,8.25,10,7500,12-11-2018,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
405,405,2018,47,W47,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,719,1,0.819,-0.1,-0.25,0.24,0.91,-0.619,588.861,-71.9,-179.75,172.56,654.29,-50.33,1113.731,Eaches,25,0.23,5.75,15,10785,19-11-2018,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
406,406,2018,48,W48,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,930,1,0.81,-0.1,0.33,-0.12,0.15,-0.07,753.3,-93,306.9,-111.6,139.5,0,995.1,Eaches,25,0.2,5,10,9300,26-11-2018,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
407,407,2018,49,W49,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,890,1,0.7,-0.1,0.25,0,0.15,0,623,-89,222.5,0,133.5,0,890,Eaches,25,0.3,7.5,100,89000,03-12-2018,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
408,408,2018,50,W50,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,720,1,0.725,-0.125,0.25,0,0.15,0,522,-90,180,0,108,0,720,Eaches,25,0.24,6,10,7200,10-12-2018,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
409,409,2018,51,W51,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,630,1,0.725,-0.125,0.25,0,0.15,0,456.75,-78.75,157.5,0,94.5,-389.97,240.03,Eaches,25,0.23,5.75,15,9450,17-12-2018,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
410,410,2019,1,W1,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,973,1,0.819,-0.1,-0.25,0.24,0.91,-0.619,796.887,-97.3,-243.25,233.52,885.43,-68.11,1507.177,Eaches,25,0.22,5.5,10,9730,07-01-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
411,411,2019,2,W2,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,949,1,0.81,-0.1,0.33,-0.12,0.15,-0.07,768.69,-94.9,313.17,-113.88,142.35,0,1015.43,Eaches,25,0.17,4.25,10,9490,14-01-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
412,412,2019,3,W3,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,816,1,0.7,-0.1,0.25,0,0.15,0,571.2,-81.6,204,0,122.4,0,816,Eaches,25,0.26,6.5,10,8160,21-01-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
413,413,2019,4,W4,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,871,1,0.725,-0.125,0.25,0,0.15,0,631.475,-108.875,217.75,0,130.65,0,871,Eaches,25,0.33,8.25,10,8710,28-01-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
414,414,2019,5,W5,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,900,1,0.725,-0.125,0.25,0,0.15,0,652.5,-112.5,225,0,135,0,900,Eaches,25,0.24,6,10,9000,04-02-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
415,415,2019,6,W6,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,1000,1,0.8,0.05,0.02,0.13,0,0,800,50,20,130,0,30,1030,Eaches,25,0.2,5,10,10000,11-02-2019,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
416,416,2019,7,W7,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,871,1,0.95,0.02,0,0,0,0.03,827.45,17.42,0,0,0,0,844.87,Eaches,25,0.2,5,10,8710,18-02-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
417,417,2019,8,W8,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,841,1,0.85,0,0.167,0,-0.017,0,714.85,0,140.447,0,-14.297,0,841,Eaches,25,0.2,5,10,8410,25-02-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
418,418,2019,9,W9,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,1021,1,0.842,0,0.158,0,0,0,859.682,0,161.318,0,0,0,1021,Eaches,25,0.2,5,15,15315,04-03-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
419,419,2019,10,W10,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,971,1,0.75,0,0.075,0,0.175,0,728.25,0,72.825,0,169.925,0,971,Eaches,25,0.2,5,100,97100,11-03-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
420,420,2019,11,W11,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,850,1,0.733,-0.133,0.25,0.15,0,0,623.05,-113.05,212.5,127.5,0,0,850,Eaches,25,0.33,8.25,100,85000,18-03-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
421,421,2019,12,W12,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,840,1,0.66,0.17,0.13,-0.02,0.06,0,554.4,142.8,109.2,-16.8,50.4,16.8,856.8,Eaches,25,0.23,5.75,15,12600,25-03-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
422,422,2019,13,W13,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,1092,1,0.44,0,0.31,-0.15,0.38,0.02,480.48,0,338.52,-163.8,414.96,251.16,1321.32,Eaches,25,0.2,5,15,16380,01-04-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
423,423,2019,14,W14,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,970,1,0.711,0.14,-0.04,-0.181,0.14,0.23,689.67,135.8,-38.8,-175.57,135.8,0,746.9,Eaches,25,0.3,7.5,100,97000,08-04-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
424,424,2019,15,W15,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,1130,1,0.712,-0.1,0.25,-0.012,0.15,0,804.56,-113,282.5,-13.56,169.5,0,1130,Eaches,25,0.24,6,100,113000,15-04-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
425,425,2019,16,W16,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,891,1,0.677,-0.077,0.25,0.15,0,0,603.207,-68.607,222.75,133.65,0,0,891,Eaches,25,0.23,5.75,15,13365,22-04-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
426,426,2019,17,W17,Banjara hills,Hyderabad,1,100 ML Strawberry,Cone,Summer,0,1,0,950,1,0.8,0,0.2,0,0,0,760,0,190,0,0,19,969,Eaches,25,0.22,5.5,15,14250,29-04-2019,0,0,0,Not Equal to zero,Equal to zero,Equal to zero
427,427,2019,18,W18,Banjara hills,Hyderabad,1,100 ML Strawberry,Cone,Summer,0,1,0,1181,1,0.98,0,0,0,0,0.02,1157.38,0,0,0,0,0,1157.38,Eaches,25,0.17,4.25,100,118100,06-05-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
428,428,2019,19,W19,Banjara hills,Hyderabad,1,100 ML Strawberry,Cone,Summer,0,1,0,1200,1,0.85,0,0.15,0,0,0,1020,0,180,0,0,0,1200,Eaches,25,0.26,6.5,100,120000,13-05-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
429,429,2019,20,W20,Banjara hills,Hyderabad,1,100 ML Strawberry,Cone,Summer,0,1,0,1300,1,0.7,-0.1,0.25,0,0.15,0,910,-130,325,0,195,0,1300,Eaches,25,0.33,8.25,15,19500,20-05-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
430,430,2019,21,W21,Banjara hills,Hyderabad,1,100 ML Strawberry,Cone,Summer,0,1,0,1271,1,0.725,-0.125,0.25,0,0.15,0,921.475,-158.875,317.75,0,190.65,29.233,1300.233,Eaches,25,0.24,6,15,19065,27-05-2019,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
431,431,2019,22,W22,Banjara hills,Hyderabad,1,100 ML Strawberry,Cone,Summer,0,1,0,1271,1,0.819,-0.125,0.11,0.023,0.15,0.023,1040.949,-158.875,139.81,29.233,190.65,0,1241.767,Eaches,25,0.2,5,100,127100,03-06-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
432,432,2019,23,W23,Banjara hills,Hyderabad,1,100 ML Strawberry,Cone,Summer,0,1,0,1419,1,0.725,-0.125,0.25,0,0.15,0,1028.775,-177.375,354.75,0,212.85,0,1419,Eaches,25,0.2,5,100,141900,10-06-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
433,433,2019,24,W24,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1281,1,0.75,-0.1,0.24,0,0.11,0,960.75,-128.1,307.44,0,140.91,8.967,1289.967,Eaches,25,0.2,5,15,19215,17-06-2019,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
434,434,2019,25,W25,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1381,1,0.81,-0.077,-0.03,0.15,0.14,0.007,1118.61,-106.337,-41.43,207.15,193.34,27.62,1398.953,Eaches,25,0.2,5,100,138100,24-06-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
435,435,2019,26,W26,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1261,1,0.721,-0.15,0.3,-0.021,0.13,0.02,909.181,-189.15,378.3,-26.481,163.93,75.66,1311.44,Eaches,25,0.2,5,10,12610,01-07-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
436,436,2019,27,W27,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,871,1,0.787,0,0.083,0.07,0,0.06,685.477,0,72.293,60.97,0,0,818.74,Eaches,25,0.33,8.25,10,8710,08-07-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
437,437,2019,28,W28,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,841,1,0.7,0.35,-0.07,0.1,-0.08,0,588.7,294.35,-58.87,84.1,-67.28,0,841,Eaches,25,0.23,5.75,15,12615,15-07-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
438,438,2019,29,W29,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Summer,0,1,0,1021,1,0.619,0.017,0.175,0.189,0,0,631.999,17.357,178.675,192.969,0,0,1021,Eaches,25,0.2,5,100,102100,22-07-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
439,439,2019,30,W30,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,971,1,0.87,0,0,0.13,0,0,844.77,0,0,126.23,0,29.13,1000.13,Eaches,25,0.3,7.5,10,9710,29-07-2019,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
440,440,2019,31,W31,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,1101,1,0.95,0.02,0,0.03,0,0.03,1045.95,22.02,0,33.03,0,22.02,1123.02,Eaches,25,0.24,6,10,11010,05-08-2019,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
441,441,2019,32,W32,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,871,1,0.891,0,0,0.089,0,0.02,776.061,0,0,77.519,0,52.26,905.84,Eaches,25,0.3,7.5,15,13065,12-08-2019,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
442,442,2019,33,W33,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,971,1,0.81,0.07,0.06,0.02,0.04,0.06,786.51,67.97,58.26,19.42,38.84,-100.984,870.016,Eaches,25,0.23,5.75,100,97100,19-08-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
443,443,2019,34,W34,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,1191,1,0.78,0.07,0.134,-0.104,0.12,-0.104,928.98,83.37,159.594,-123.864,142.92,0,1191,Eaches,25,0.35,8.75,10,11910,26-08-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
444,444,2019,35,W35,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,1201,1,0.91,0,0,0.05,0.04,0,1092.91,0,0,60.05,48.04,-46.839,1154.161,Eaches,25,0.41,10.25,10,12010,02-09-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
445,445,2019,36,W36,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Festival,0,0,1,1381,1,0.651,-0.012,0.25,0.15,0,-0.039,899.031,-16.572,345.25,207.15,0,0,1434.859,Eaches,25,0.22,5.5,15,20715,09-09-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
446,446,2019,37,W37,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Festival,0,0,1,1291,1,0.819,0.25,-0.21,0.05,0.091,0,1057.329,322.75,-271.11,64.55,117.481,0,1291,Eaches,25,0.29,7.25,100,129100,16-09-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
447,447,2019,38,W38,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Festival,0,0,1,1281,1,0.71,0.015,0.125,0.15,0,0,909.51,19.215,160.125,192.15,0,0,1281,Eaches,25,0.37,9.25,10,12810,23-09-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
448,448,2019,39,W39,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Festival,0,0,1,840,1,0.75,-0.15,0.25,0.15,0,0,848.7802535,8.099925,141.6251611,34.22719426,92.37216557,-1.667292352,1123.891464,Eaches,25,0.36,9,10,8400,30-09-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
449,449,2019,40,W40,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Festival,0,0,1,1267,1,0.842,0,0.158,0,0,0,1066.814,0,200.186,0,0,0,1267,Eaches,25,0.19,4.75,15,19005,07-10-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
450,450,2019,41,W41,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Festival,0,0,1,1134,1,0.75,0,0.075,0,0.175,0,850.5,0,85.05,0,198.45,0,1134,Eaches,25,0.22,5.5,100,113400,14-10-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
451,451,2019,42,W42,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,1090,1,0.733,-0.133,0.25,0.15,0,0,798.97,-144.97,272.5,163.5,0,0,1090,Eaches,25,0.2,5,10,10900,21-10-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
452,452,2019,43,W43,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,1261,1,0.66,0.17,0.13,-0.02,0.06,0,832.26,214.37,163.93,-25.22,75.66,25.22,1286.22,Eaches,25,0.2,5,15,18915,28-10-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
453,453,2019,44,W44,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,,0,0,0,970,1,0.44,0,0.31,-0.15,0.38,0.02,426.8,0,300.7,-145.5,368.6,-67.9,882.7,Eaches,25,0.15,3.75,10,9700,04-11-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
454,454,2019,45,W45,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,990,1,0.81,-0.1,0.33,-0.12,0.15,-0.07,801.9,-99,326.7,-118.8,148.5,0,1059.3,Eaches,25,0.31,7.75,100,99000,11-11-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
455,455,2019,46,W46,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,910,1,0.7,-0.1,0.25,0,0.15,0,637,-91,227.5,0,136.5,-563.29,346.71,Eaches,25,0.23,5.75,10,9100,18-11-2019,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
456,456,2019,47,W47,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,830,1,0.819,-0.1,-0.25,0.24,0.91,-0.619,679.77,-83,-207.5,199.2,755.3,-58.1,1285.67,Eaches,25,0.43,10.75,15,12450,25-11-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
457,457,2019,48,W48,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,820,1,0.81,-0.1,0.33,-0.12,0.15,-0.07,664.2,-82,270.6,-98.4,123,0,877.4,Eaches,25,0.32,8,10,8200,02-12-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
458,458,2019,49,W49,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,930,1,0.7,-0.1,0.25,0,0.15,0,651,-93,232.5,0,139.5,0,930,Eaches,25,0.37,9.25,100,93000,09-12-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
459,459,2019,50,W50,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,990,1,0.725,-0.125,0.25,0,0.15,0,717.75,-123.75,247.5,0,148.5,0,990,Eaches,25,0.36,9,10,9900,16-12-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
460,460,2019,51,W51,Banjara hills,Hyderabad,1,100 ML Strawberry,Cups,Winter,1,0,0,850,1,0.725,-0.125,0.25,0,0.15,0,616.25,-106.25,212.5,0,127.5,-1.667292352,1123.891464,Eaches,25,0.19,4.75,15,12750,23-12-2019,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
461,461,2017,1,W1,Banjara hills,Hyderabad,1,250 ML chocolate ,Cups,Winter,1,0,0,990,1,0.712,-0.1,0.25,-0.012,0.15,0,704.88,-99,247.5,-11.88,148.5,-612.81,377.19,Eaches,25,0.22,5.5,10,9900,02-01-2017,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
462,462,2017,2,W2,Banjara hills,Hyderabad,1,250 ML chocolate ,Cups,Winter,1,0,0,910,1,0.819,-0.1,-0.25,0.24,0.91,-0.619,745.29,-91,-227.5,218.4,828.1,-63.7,1409.59,Eaches,25,0.2,5,10,9100,09-01-2017,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
